Energy (eV),DOS,Intg. DOS
-12.883321,0.0,0.0
-12.866682,0.0,0.0
-12.850043,0.0,0.0
-12.833405,0.0,0.0
-12.816766,0.0,0.0
-12.800128,0.0,0.0
-12.783489,0.0,0.0
-12.766851,0.0,0.0
-12.750212,0.0,0.0
-12.733574,0.0,0.0
-12.716935,0.0,0.0
-12.700296,0.0,0.0
-12.683658,0.0,0.0
-12.667019,0.0,0.0
-12.650381,0.0,0.0
-12.633742,0.0,0.0
-12.617104,0.0,0.0
-12.600465,0.0,0.0
-12.583827,0.0,0.0
-12.567188,0.0,0.0
-12.550549,0.0,0.0
-12.533911,0.0,0.0
-12.517272,0.0,0.0
-12.500634,0.0,0.0
-12.483995,0.0,0.0
-12.467357,0.0,0.0
-12.450718,0.0,0.0
-12.43408,0.0,0.0
-12.417441,0.0,0.0
-12.400802,0.0,0.0
-12.384164,0.0,0.0
-12.367525,0.0,0.0
-12.350887,0.0,0.0
-12.334248,0.0,0.0
-12.31761,0.0,0.0
-12.300971,0.0,0.0
-12.284333,0.0,0.0
-12.267694,0.0,0.0
-12.251055,0.0,0.0
-12.234417,0.0,0.0
-12.217778,0.0,0.0
-12.20114,0.0,0.0
-12.184501,0.0,0.0
-12.167863,0.0,0.0
-12.151224,0.0,0.0
-12.134586,0.0,0.0
-12.117947,0.0,0.0
-12.101308,0.0,0.0
-12.08467,0.0,0.0
-12.068031,0.0,0.0
-12.051393,0.0,0.0
-12.034754,0.0,0.0
-12.018116,0.0,0.0
-12.001477,0.0,0.0
-11.984839,0.0,0.0
-11.9682,0.0,0.0
-11.951561,0.0,0.0
-11.934923,0.0,0.0
-11.918284,0.0,0.0
-11.901646,0.0,0.0
-11.885007,0.0,0.0
-11.868369,0.0,0.0
-11.85173,0.0,0.0
-11.835092,0.0,0.0
-11.818453,0.0,0.0
-11.801814,0.0,0.0
-11.785176,0.0,0.0
-11.768537,0.0,0.0
-11.751899,0.0,0.0
-11.73526,0.0,0.0
-11.718622,0.0,0.0
-11.701983,0.0,0.0
-11.685345,0.0,0.0
-11.668706,0.0,0.0
-11.652067,0.0,0.0
-11.635429,0.0,0.0
-11.61879,0.0,0.0
-11.602152,0.0,0.0
-11.585513,0.0,0.0
-11.568875,0.0,0.0
-11.552236,0.0,0.0
-11.535598,0.0,0.0
-11.518959,0.0,0.0
-11.50232,0.0,0.0
-11.485682,0.0,0.0
-11.469043,0.0,0.0
-11.452405,0.0,0.0
-11.435766,0.0,0.0
-11.419128,0.0,0.0
-11.402489,0.0,0.0
-11.385851,0.0,0.0
-11.369212,0.0,0.0
-11.352573,0.0,0.0
-11.335935,0.0,0.0
-11.319296,0.0,0.0
-11.302658,0.0,0.0
-11.286019,0.0,0.0
-11.269381,0.0,0.0
-11.252742,0.0,0.0
-11.236104,0.0,0.0
-11.219465,0.0,0.0
-11.202826,0.0,0.0
-11.186188,0.0,0.0
-11.169549,0.0,0.0
-11.152911,0.0,0.0
-11.136272,0.0,0.0
-11.119634,0.0,0.0
-11.102995,0.0,0.0
-11.086357,0.0,0.0
-11.069718,0.0,0.0
-11.053079,0.0,0.0
-11.036441,0.0,0.0
-11.019802,0.0,0.0
-11.003164,0.0,0.0
-10.986525,0.0,0.0
-10.969887,0.0,0.0
-10.953248,0.0,0.0
-10.93661,0.0,0.0
-10.919971,0.0,0.0
-10.903332,0.0,0.0
-10.886694,0.0,0.0
-10.870055,0.0,0.0
-10.853417,0.0,0.0
-10.836778,0.0,0.0
-10.82014,0.0,0.0
-10.803501,0.0,0.0
-10.786863,0.0,0.0
-10.770224,0.0,0.0
-10.753585,0.0,0.0
-10.736947,0.0,0.0
-10.720308,0.001724,9e-06
-10.70367,0.007197,7.8e-05
-10.687031,0.014981,0.000261
-10.670393,0.017596,0.00054
-10.653754,0.017712,0.000834
-10.637116,0.02049,0.001151
-10.620477,0.023382,0.001516
-10.603839,0.026251,0.00193
-10.5872,0.028754,0.002388
-10.570561,0.030562,0.002883
-10.553923,0.032095,0.003404
-10.537284,0.033404,0.003949
-10.520646,0.034808,0.004516
-10.504007,0.036521,0.005109
-10.487369,0.038301,0.005732
-10.47073,0.040106,0.006384
-10.454092,0.042187,0.007068
-10.437453,0.044626,0.00779
-10.420814,0.047054,0.008553
-10.404176,0.049446,0.009355
-10.387537,0.051472,0.010196
-10.370899,0.053222,0.011067
-10.35426,0.054259,0.011963
-10.337622,0.054052,0.012866
-10.320983,0.054153,0.013764
-10.304345,0.05445,0.014668
-10.287706,0.054697,0.015576
-10.271067,0.054921,0.016488
-10.254429,0.055073,0.017403
-10.23779,0.055222,0.018321
-10.221152,0.055529,0.019242
-10.204513,0.05599,0.020169
-10.187875,0.056476,0.021105
-10.171236,0.056876,0.022048
-10.154598,0.057072,0.022997
-10.137959,0.057186,0.023947
-10.12132,0.057355,0.0249
-10.104682,0.057539,0.025856
-10.088043,0.057725,0.026814
-10.071405,0.058034,0.027777
-10.054766,0.058433,0.028746
-10.038128,0.059983,0.029729
-10.021489,0.063111,0.030751
-10.004851,0.066427,0.031831
-9.988212,0.069223,0.03296
-9.971573,0.072177,0.034136
-9.954935,0.075293,0.035362
-9.938296,0.078574,0.036642
-9.921658,0.08199,0.037978
-9.905019,0.085085,0.039369
-9.888381,0.08747,0.040805
-9.871742,0.089697,0.042278
-9.855104,0.092276,0.043792
-9.838465,0.094998,0.04535
-9.821826,0.097818,0.046954
-9.805188,0.100711,0.048605
-9.788549,0.103847,0.050306
-9.771911,0.107325,0.052063
-9.755272,0.110789,0.053877
-9.738634,0.114658,0.055752
-9.721995,0.118847,0.057695
-9.705357,0.123277,0.059708
-9.688718,0.128004,0.061798
-9.672079,0.13306,0.06397
-9.655441,0.139626,0.066235
-9.638802,0.148467,0.068629
-9.622164,0.182553,0.071389
-9.605525,0.167556,0.074309
-9.588887,0.169682,0.077115
-9.572248,0.17003,0.079947
-9.55561,0.16861,0.082756
-9.538971,0.168758,0.085564
-9.522332,0.16852,0.08837
-9.505694,0.171592,0.091189
-9.489055,0.177779,0.094098
-9.472417,0.183274,0.097106
-9.455778,0.175577,0.100128
-9.43914,0.174947,0.103029
-9.422501,0.176793,0.105955
-9.405863,0.178126,0.108907
-9.389224,0.183412,0.11191
-9.372585,0.193959,0.115046
-9.355947,0.209516,0.11838
-9.339308,0.221761,0.121979
-9.32267,0.229242,0.125749
-9.306031,0.228601,0.129555
-9.289393,0.238054,0.133394
-9.272754,0.273396,0.138099
-9.256116,0.248003,0.142347
-9.239477,0.257071,0.146532
-9.222838,0.271287,0.150938
-9.2062,0.32675,0.155555
-9.189561,0.295049,0.160982
-9.172923,0.230663,0.16526
-9.156284,0.105813,0.168184
-9.139646,0.0,0.168924
-9.123007,0.0,0.168924
-9.106369,0.0,0.168924
-9.08973,0.0,0.168924
-9.073091,0.0,0.168924
-9.056453,0.0,0.168924
-9.039814,0.0,0.168924
-9.023176,0.0,0.168924
-9.006537,0.0,0.168924
-8.989899,0.0,0.168924
-8.97326,0.0,0.168924
-8.956622,0.0,0.168924
-8.939983,0.0,0.168924
-8.923344,0.0,0.168924
-8.906706,0.0,0.168924
-8.890067,0.0,0.168924
-8.873429,0.0,0.168924
-8.85679,0.0,0.168924
-8.840152,0.0,0.168924
-8.823513,0.0,0.168924
-8.806875,0.0,0.168924
-8.790236,0.0,0.168924
-8.773597,0.0,0.168924
-8.756959,0.0,0.168924
-8.74032,0.0,0.168924
-8.723682,0.0,0.168924
-8.707043,0.0,0.168924
-8.690405,0.0,0.168924
-8.673766,0.0,0.168924
-8.657128,0.0,0.168924
-8.640489,0.0,0.168924
-8.62385,0.0,0.168924
-8.607212,0.0,0.168924
-8.590573,0.0,0.168924
-8.573935,0.0,0.168924
-8.557296,0.0,0.168924
-8.540658,0.0,0.168924
-8.524019,0.0,0.168924
-8.507381,0.0,0.168924
-8.490742,0.0,0.168924
-8.474103,0.0,0.168924
-8.457465,0.0,0.168924
-8.440826,0.0,0.168924
-8.424188,0.0,0.168924
-8.407549,0.0,0.168924
-8.390911,0.0,0.168924
-8.374272,0.0,0.168924
-8.357634,0.0,0.168924
-8.340995,0.0,0.168924
-8.324357,0.0,0.168924
-8.307718,0.0,0.168924
-8.291079,0.0,0.168924
-8.274441,0.0,0.168924
-8.257802,0.0,0.168924
-8.241164,0.0,0.168924
-8.224525,0.0,0.168924
-8.207887,0.0,0.168924
-8.191248,0.0,0.168924
-8.17461,0.0,0.168924
-8.157971,0.0,0.168924
-8.141332,0.0,0.168924
-8.124694,0.0,0.168924
-8.108055,0.0,0.168924
-8.091417,0.0,0.168924
-8.074778,0.0,0.168924
-8.05814,0.0,0.168924
-8.041501,0.0,0.168924
-8.024863,0.0,0.168924
-8.008224,0.0,0.168924
-7.991585,0.0,0.168924
-7.974947,0.0,0.168924
-7.958308,0.0,0.168924
-7.94167,0.0,0.168924
-7.925031,0.0,0.168924
-7.908393,0.0,0.168924
-7.891754,0.0,0.168924
-7.875116,0.0,0.168924
-7.858477,0.0,0.168924
-7.841838,0.0,0.168924
-7.8252,0.0,0.168924
-7.808561,0.0,0.168924
-7.791923,0.0,0.168924
-7.775284,0.0,0.168924
-7.758646,0.0,0.168924
-7.742007,0.0,0.168924
-7.725369,0.0,0.168924
-7.70873,0.0,0.168924
-7.692091,0.0,0.168924
-7.675453,0.0,0.168924
-7.658814,0.0,0.168924
-7.642176,0.0,0.168924
-7.625537,0.0,0.168924
-7.608899,0.0,0.168924
-7.59226,0.0,0.168924
-7.575622,0.0,0.168924
-7.558983,0.0,0.168924
-7.542344,0.0,0.168924
-7.525706,0.0,0.168924
-7.509067,0.0,0.168924
-7.492429,0.0,0.168924
-7.47579,0.0,0.168924
-7.459152,0.0,0.168924
-7.442513,0.0,0.168924
-7.425875,0.0,0.168924
-7.409236,0.0,0.168924
-7.392597,0.0,0.168924
-7.375959,0.0,0.168924
-7.35932,0.0,0.168924
-7.342682,0.0,0.168924
-7.326043,0.0,0.168924
-7.309405,0.0,0.168924
-7.292766,0.0,0.168924
-7.276128,0.0,0.168924
-7.259489,0.0,0.168924
-7.24285,0.0,0.168924
-7.226212,0.0,0.168924
-7.209573,0.0,0.168924
-7.192935,0.0,0.168924
-7.176296,0.0,0.168924
-7.159658,0.0,0.168924
-7.143019,0.0,0.168924
-7.126381,0.0,0.168924
-7.109742,0.0,0.168924
-7.093103,0.0,0.168924
-7.076465,0.0,0.168924
-7.059826,0.0,0.168924
-7.043188,0.0,0.168924
-7.026549,0.0,0.168924
-7.009911,0.0,0.168924
-6.993272,0.0,0.168924
-6.976634,0.0,0.168924
-6.959995,0.0,0.168924
-6.943356,0.0,0.168924
-6.926718,0.0,0.168924
-6.910079,0.0,0.168924
-6.893441,0.0,0.168924
-6.876802,0.0,0.168924
-6.860164,0.0,0.168924
-6.843525,0.0,0.168924
-6.826887,0.0,0.168924
-6.810248,0.0,0.168924
-6.793609,0.0,0.168924
-6.776971,0.0,0.168924
-6.760332,0.0,0.168924
-6.743694,0.0,0.168924
-6.727055,0.0,0.168924
-6.710417,0.0,0.168924
-6.693778,0.0,0.168924
-6.67714,0.0,0.168924
-6.660501,0.0,0.168924
-6.643862,0.0,0.168924
-6.627224,0.0,0.168924
-6.610585,0.0,0.168924
-6.593947,0.0,0.168924
-6.577308,0.0,0.168924
-6.56067,0.0,0.168924
-6.544031,0.0,0.168924
-6.527393,0.0,0.168924
-6.510754,0.0,0.168924
-6.494115,0.0,0.168924
-6.477477,0.0,0.168924
-6.460838,0.0,0.168924
-6.4442,0.0,0.168924
-6.427561,0.0,0.168924
-6.410923,0.0,0.168924
-6.394284,0.0,0.168924
-6.377646,0.0,0.168924
-6.361007,0.0,0.168924
-6.344368,0.0,0.168924
-6.32773,0.0,0.168924
-6.311091,0.0,0.168924
-6.294453,0.0,0.168924
-6.277814,0.0,0.168924
-6.261176,0.0,0.168924
-6.244537,0.0,0.168924
-6.227899,0.0,0.168924
-6.21126,0.0,0.168924
-6.194621,0.0,0.168924
-6.177983,0.0,0.168924
-6.161344,0.0,0.168924
-6.144706,0.0,0.168924
-6.128067,0.0,0.168924
-6.111429,0.0,0.168924
-6.09479,0.0,0.168924
-6.078152,0.0,0.168924
-6.061513,0.0,0.168924
-6.044875,0.0,0.168924
-6.028236,0.0,0.168924
-6.011597,0.0,0.168924
-5.994959,0.0,0.168924
-5.97832,0.0,0.168924
-5.961682,0.0,0.168924
-5.945043,0.0,0.168924
-5.928405,0.0,0.168924
-5.911766,0.0,0.168924
-5.895128,0.0,0.168924
-5.878489,0.0,0.168924
-5.86185,0.0,0.168924
-5.845212,0.0,0.168924
-5.828573,0.0,0.168924
-5.811935,0.0,0.168924
-5.795296,0.0,0.168924
-5.778658,0.0,0.168924
-5.762019,0.0,0.168924
-5.745381,0.0,0.168924
-5.728742,0.0,0.168924
-5.712103,0.0,0.168924
-5.695465,0.0,0.168924
-5.678826,0.0,0.168924
-5.662188,0.0,0.168924
-5.645549,0.0,0.168924
-5.628911,0.0,0.168924
-5.612272,0.0,0.168924
-5.595634,0.0,0.168924
-5.578995,0.0,0.168924
-5.562356,0.0,0.168924
-5.545718,0.0,0.168924
-5.529079,0.0,0.168924
-5.512441,0.0,0.168924
-5.495802,0.0,0.168924
-5.479164,0.0,0.168924
-5.462525,0.0,0.168924
-5.445887,0.0,0.168924
-5.429248,0.0,0.168924
-5.412609,0.0,0.168924
-5.395971,0.0,0.168924
-5.379332,0.0,0.168924
-5.362694,0.000878,0.168926
-5.346055,0.008452,0.168999
-5.329417,0.018447,0.16922
-5.312778,0.030517,0.169624
-5.29614,0.044664,0.170247
-5.279501,0.059461,0.171119
-5.262862,0.069584,0.172197
-5.246224,0.076555,0.173416
-5.229585,0.081492,0.174733
-5.212947,0.087307,0.176134
-5.196308,0.095385,0.177653
-5.17967,0.102514,0.179299
-5.163031,0.111309,0.181074
-5.146393,0.122044,0.183013
-5.129754,0.134244,0.185144
-5.113115,0.147654,0.187488
-5.096477,0.159456,0.190046
-5.079838,0.16865,0.19278
-5.0632,0.174928,0.195642
-5.046561,0.178764,0.198587
-5.029923,0.180114,0.201575
-5.013284,0.181079,0.204581
-4.996646,0.18298,0.207606
-4.980007,0.188239,0.210688
-4.963368,0.197514,0.213892
-4.94673,0.21068,0.217283
-4.930091,0.235233,0.220949
-4.913453,0.262522,0.225098
-4.896814,0.283422,0.22965
-4.880176,0.29732,0.234489
-4.863537,0.307983,0.239527
-4.846899,0.316938,0.244729
-4.83026,0.3246,0.250067
-4.813621,0.331667,0.255528
-4.796983,0.338469,0.261102
-4.780344,0.374215,0.266935
-4.763706,0.406909,0.27348
-4.747067,0.41873,0.280351
-4.730429,0.423021,0.287413
-4.71379,0.409396,0.294346
-4.697152,0.392278,0.301019
-4.680513,0.374015,0.307387
-4.663874,0.36388,0.313517
-4.647236,0.358531,0.319524
-4.630597,0.355371,0.325456
-4.613959,0.354738,0.331362
-4.59732,0.356657,0.337277
-4.580682,0.356443,0.343216
-4.564043,0.351054,0.34911
-4.547405,0.337376,0.354844
-4.530766,0.322675,0.360335
-4.514127,0.308092,0.365582
-4.497489,0.293791,0.370591
-4.48085,0.282437,0.375434
-4.464212,0.237912,0.379717
-4.447573,0.215445,0.383468
-4.430935,0.201776,0.386933
-4.414296,0.190961,0.390197
-4.397658,0.184252,0.393306
-4.381019,0.182568,0.396356
-4.36438,0.182346,0.399389
-4.347742,0.183953,0.402434
-4.331103,0.186962,0.405518
-4.314465,0.190461,0.408658
-4.297826,0.19415,0.411857
-4.281188,0.199361,0.415127
-4.264549,0.207178,0.418508
-4.247911,0.213071,0.422008
-4.231272,0.217312,0.425588
-4.214633,0.219409,0.429225
-4.197995,0.218765,0.432874
-4.181356,0.215228,0.436489
-4.164718,0.210069,0.440026
-4.148079,0.206271,0.443487
-4.131441,0.185248,0.446774
-4.114802,0.151887,0.449569
-4.098164,0.144815,0.452027
-4.081525,0.137298,0.454377
-4.064886,0.131099,0.456605
-4.048248,0.12716,0.458753
-4.031609,0.123912,0.460841
-4.014971,0.120736,0.462876
-3.998332,0.117693,0.464859
-3.981694,0.11514,0.466796
-3.965055,0.112772,0.468692
-3.948417,0.110616,0.47055
-3.931778,0.108872,0.472375
-3.915139,0.107426,0.474174
-3.898501,0.106141,0.475951
-3.881862,0.104288,0.477703
-3.865224,0.102559,0.479423
-3.848585,0.101173,0.481117
-3.831947,0.100129,0.482792
-3.815308,0.099453,0.484451
-3.79867,0.099942,0.486104
-3.782031,0.104011,0.4878
-3.765393,0.109122,0.489571
-3.748754,0.115355,0.491437
-3.732115,0.122795,0.493417
-3.715477,0.131978,0.495531
-3.698838,0.156264,0.497926
-3.6822,0.171965,0.500659
-3.665561,0.185262,0.503635
-3.648923,0.196113,0.506811
-3.632284,0.204702,0.510148
-3.615646,0.210696,0.513608
-3.599007,0.213612,0.517141
-3.582368,0.218143,0.520726
-3.56573,0.226431,0.524426
-3.549091,0.231662,0.528236
-3.532453,0.237771,0.532135
-3.515814,0.241271,0.536129
-3.499176,0.238745,0.540127
-3.482537,0.23447,0.544065
-3.465899,0.228848,0.547922
-3.44926,0.223881,0.551685
-3.432621,0.218569,0.555368
-3.415983,0.211202,0.558946
-3.399344,0.201443,0.56238
-3.382706,0.194795,0.565671
-3.366067,0.192042,0.568886
-3.349429,0.191237,0.572072
-3.33279,0.191881,0.575259
-3.316152,0.189819,0.578435
-3.299513,0.187949,0.581578
-3.282874,0.186416,0.584691
-3.266236,0.186781,0.587792
-3.249597,0.205159,0.590966
-3.232959,0.229688,0.594628
-3.21632,0.22828,0.59847
-3.199682,0.22685,0.602238
-3.183043,0.228854,0.60603
-3.166405,0.230445,0.609852
-3.149766,0.232288,0.6137
-3.133127,0.234835,0.617586
-3.116489,0.237505,0.621515
-3.09985,0.239935,0.625488
-3.083212,0.241381,0.629494
-3.066573,0.243017,0.63352
-3.049935,0.245419,0.637584
-3.033296,0.248268,0.641687
-3.016658,0.26745,0.645975
-3.000019,0.265436,0.650429
-2.98338,0.25486,0.654763
-2.966742,0.242888,0.658901
-2.950103,0.23296,0.662857
-2.933465,0.225074,0.666664
-2.916826,0.220582,0.670362
-2.900188,0.219974,0.674027
-2.883549,0.219671,0.677684
-2.866911,0.22193,0.681352
-2.850272,0.214407,0.685007
-2.833633,0.209295,0.688525
-2.816995,0.205527,0.691976
-2.800356,0.202634,0.695369
-2.783718,0.20129,0.698727
-2.767079,0.201943,0.702079
-2.750441,0.203826,0.705454
-2.733802,0.206598,0.708867
-2.717164,0.210589,0.712336
-2.700525,0.215029,0.715877
-2.683886,0.218867,0.719489
-2.667248,0.220877,0.723149
-2.650609,0.220751,0.726829
-2.633971,0.218563,0.730484
-2.617332,0.216357,0.734102
-2.600694,0.214699,0.737687
-2.584055,0.214174,0.741253
-2.567417,0.213757,0.744815
-2.550778,0.212969,0.748366
-2.534139,0.212046,0.751901
-2.517501,0.211521,0.755424
-2.500862,0.212145,0.758946
-2.484224,0.214256,0.762492
-2.467585,0.215667,0.766069
-2.450947,0.217942,0.769676
